"entidad","nom_ent","mun","nom_mun","loc","nom_loc","ageb","mza","pobtot","pobmas","pobfem","p_0a2","p_0a2_m","p_0a2_f","p_3ymas","p_3ymas_m","p_3ymas_f","p_5ymas","p_5ymas_m","p_5ymas_f","p_12ymas","p_12ymas_m","p_12ymas_f","p_15ymas","p_15ymas_m","p_15ymas_f","p_18ymas","p_18ymas_m","p_18ymas_f","p_3a5","p_3a5_m","p_3a5_f","p_6a11","p_6a11_m","p_6a11_f","p_8a14","p_8a14_m","p_8a14_f","p_12a14","p_12a14_m","p_12a14_f","p_15a17","p_15a17_m","p_15a17_f","p_18a24","p_18a24_m","p_18a24_f","p_15a49_f","p_60ymas","p_60ymas_m","p_60ymas_f","rel_h_m","pob0_14","pob15_64","pob65_mas","prom_hnv","pnacent","pnacent_m","pnacent_f","pnacoe","pnacoe_m","pnacoe_f","pres2005","pres2005_m","pres2005_f","presoe05","presoe05_m","presoe05_f","p3ym_hli","p3ym_hli_m","p3ym_hli_f","p3hlinhe","p3hlinhe_m","p3hlinhe_f","p3hli_he","p3hli_he_m","p3hli_he_f","p5_hli","p5_hli_nhe","p5_hli_he","phog_ind","pcon_lim","pclim_mot","pclim_vis","pclim_leng","pclim_aud","pclim_mot2","pclim_men","pclim_men2","psin_lim","p3a5_noa","p3a5_noa_m","p3a5_noa_f","p6a11_noa","p6a11_noam","p6a11_noaf","p12a14noa","p12a14noam","p12a14noaf","p15a17a","p15a17a_m","p15a17a_f","p18a24a","p18a24a_m","p18a24a_f","p8a14an","p8a14an_m","p8a14an_f","p15ym_an","p15ym_an_m","p15ym_an_f","p15ym_se","p15ym_se_m","p15ym_se_f","p15pri_in","p15pri_inm","p15pri_inf","p15pri_co","p15pri_com","p15pri_cof","p15sec_in","p15sec_inm","p15sec_inf","p15sec_co","p15sec_com","p15sec_cof","p18ym_pb","p18ym_pb_m","p18ym_pb_f","graproes","graproes_m","graproes_f","pea","pea_m","pea_f","pe_inac","pe_inac_m","pe_inac_f","pocupada","pocupada_m","pocupada_f","pdesocup","pdesocup_m","pdesocup_f","psinder","pder_ss","pder_imss","pder_iste","pder_istee","pder_segp","p12ym_solt","p12ym_casa","p12ym_sepa","pcatolica","pncatolica","potras_rel","psin_relig","tothog","hogjef_m","hogjef_f","pobhog","phogjef_m","phogjef_f","vivtot","tvivhab","tvivpar","vivpar_hab","tvivparhab","vivpar_des","vivpar_ut","ocupvivpar","prom_ocup","pro_ocup_c","vph_pisodt","vph_pisoti","vph_1dor","vph_2ymasd","vph_1cuart","vph_2cuart","vph_3ymasc","vph_c_elec","vph_s_elec","vph_aguadv","vph_aguafv","vph_excsa","vph_drenaj","vph_nodren","vph_c_serv","vph_snbien","vph_radio","vph_tv","vph_refri","vph_lavad","vph_autom","vph_pc","vph_telef","vph_cel","vph_inter"
13,Hidalgo,001,Acatlán,0001,Acatlán,0043,009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,001,Acatlán,0001,Acatlán,0043,010,18,11,7,3,*,*,15,10,5,14,9,5,11,7,4,10,6,4,9,5,4,*,*,0,3,*,*,*,*,*,*,*,0,*,*,0,*,*,0,4,0,0,0,157.14,8,10,0,3.50,13,6,7,3,3,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,0,*,0,0,0,3,3,0,4,*,*,9.40,9.67,9,7,5,*,4,*,*,6,4,*,*,*,0,14,4,*,0,0,3,4,6,*,18,0,0,0,4,3,*,18,14,4,5,*,*,*,*,*,*,18,4.50,1.06,4,0,*,3,0,0,4,4,0,*,*,4,*,*,*,0,3,4,4,*,3,0,3,*,0
13,Hidalgo,001,Acatlán,0001,Acatlán,0043,011,33,16,17,*,*,0,32,15,17,30,15,15,26,12,14,23,10,13,21,10,11,3,*,*,3,*,*,5,3,*,3,*,*,*,0,*,8,4,4,10,3,*,*,94.12,10,20,3,1.93,25,13,12,5,*,3,27,13,14,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,*,0,0,0,31,*,0,*,0,0,0,0,0,0,*,0,*,*,0,*,0,0,0,*,*,0,*,*,0,4,*,3,4,*,*,0,0,0,7,*,5,7,4,3,8.09,8.20,8,16,9,7,10,3,7,16,9,7,0,0,0,20,13,6,*,0,6,7,17,*,31,*,0,0,11,8,3,33,26,7,15,*,*,*,*,*,*,33,3,0.67,11,0,7,4,0,*,9,10,*,9,*,10,9,*,9,0,11,10,9,5,4,*,4,7,0
13,Hidalgo,001,Acatlán,0001,Acatlán,0043,012,28,11,17,*,*,*,26,10,16,26,10,16,24,9,15,23,9,14,20,7,13,0,0,0,*,*,*,3,*,*,*,0,*,3,*,*,5,*,3,7,6,*,4,64.71,5,19,4,2.53,26,11,15,0,0,0,26,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,*,*,*,3,*,*,0,0,0,0,0,0,*,0,*,*,0,*,3,*,*,*,*,0,4,*,*,9,4,5,9.87,11.67,8.71,10,3,7,13,5,8,10,3,7,0,0,0,17,11,6,0,0,5,14,6,4,28,0,0,0,8,*,6,28,7,21,8,*,*,*,*,*,*,28,3.50,0.72,8,0,*,6,0,0,8,8,0,7,*,8,7,0,6,0,7,8,8,7,4,4,6,4,*
13,Hidalgo,001,Acatlán,0001,Acatlán,0043,013,33,17,16,0,0,0,33,17,16,33,17,16,30,16,14,26,14,12,25,14,11,0,0,0,3,*,*,7,3,4,4,*,*,*,0,*,7,5,*,9,4,3,*,106.25,7,22,4,1.71,29,15,14,4,*,*,33,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,*,0,*,3,3,0,0,0,0,*,0,*,0,0,0,4,*,*,4,*,*,0,0,0,5,3,*,12,7,5,10,10,10,14,8,6,15,7,8,14,8,6,0,0,0,25,8,*,*,0,5,13,15,*,33,0,0,0,8,6,*,33,28,5,10,*,*,*,*,*,*,33,4.13,0.63,8,0,*,7,0,0,8,8,0,8,0,8,8,0,8,0,8,8,7,6,7,4,8,5,*
13,Hidalgo,001,Acatlán,0001,Acatlán,0043,016,25,11,14,3,*,*,22,10,12,21,10,11,20,9,11,19,8,11,18,8,10,*,0,*,*,*,0,*,*,0,*,*,0,*,0,*,3,*,*,7,*,*,*,78.57,6,17,*,2.09,24,10,14,0,0,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,0,*,0,*,0,22,*,0,*,0,0,0,0,0,0,*,0,*,*,*,*,0,0,0,0,0,0,*,*,0,*,0,*,3,*,*,0,0,0,5,3,*,8,*,6,10.16,8.13,11.64,9,4,5,11,5,6,9,4,5,0,0,0,19,6,*,*,0,*,8,10,*,20,5,0,0,7,5,*,25,21,4,8,*,*,*,*,*,*,25,3.57,0.66,7,0,*,6,0,0,7,7,0,7,0,7,4,3,4,0,5,7,7,5,6,3,7,5,*
13,Hidalgo,001,Acatlán,0001,Acatlán,0043,017,32,12,20,0,0,0,31,11,20,31,11,20,31,11,20,30,10,20,25,9,16,0,0,0,0,0,0,*,*,0,*,*,0,5,*,4,4,*,3,13,11,5,6,60,*,21,9,2.60,28,8,20,3,3,0,30,11,19,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,4,*,*,0,*,0,*,0,27,0,0,0,0,0,0,0,0,0,5,*,4,*,0,*,0,0,0,5,*,3,4,*,3,4,*,*,3,*,*,0,0,0,4,*,*,11,3,8,8.48,8.33,8.55,15,5,10,16,6,10,15,5,10,0,0,0,10,21,7,*,0,12,11,16,4,31,0,0,0,11,8,3,32,24,8,11,*,*,*,*,*,*,32,2.91,0.68,11,0,3,8,*,*,9,11,0,11,0,11,11,0,11,0,9,11,10,9,8,4,10,5,*
13,Hidalgo,001,Acatlán,0001,Acatlán,0043,019,31,11,20,0,0,0,31,11,20,30,11,19,25,10,15,24,9,15,22,9,13,*,0,*,4,*,3,*,*,*,*,*,0,*,0,*,10,5,5,14,*,0,*,55,7,23,*,1.47,29,10,19,*,*,*,29,10,19,0,0,0,*,*,0,0,0,0,*,*,0,*,0,*,4,*,0,*,0,0,0,0,0,30,*,0,*,0,0,0,0,0,0,*,0,*,*,0,*,0,0,0,*,0,*,*,0,*,*,*,0,5,3,*,*,0,*,5,4,*,7,*,6,8.67,8,9.07,16,9,7,9,*,8,15,8,7,*,*,0,20,11,5,0,0,8,14,8,3,31,0,0,0,7,4,3,31,20,11,8,*,*,*,*,*,*,31,4.43,1.11,7,0,*,6,0,0,7,7,0,5,*,7,7,0,5,0,7,7,6,4,5,*,*,5,*
13,Hidalgo,002,Acaxochitlán,0000,Total del municipio,0000,000,40583,19390,21193,2976,1452,1524,37382,17826,19556,35306,16801,18505,28064,13149,14915,25221,11733,13488,22401,10351,12050,3148,1562,1586,6170,3115,3055,6895,3465,3430,2843,1416,1427,2820,1382,1438,5331,2533,2798,10587,2858,1237,1621,91.49,15137,23189,2032,2.81,37882,18212,19670,2315,977,1338,34401,16349,18052,567,249,318,14155,6707,7448,1157,380,777,12652,6176,6476,13645,916,12393,21129,1027,496,245,120,125,41,36,100,38967,2139,1063,1076,395,194,201,506,248,258,1046,529,517,427,196,231,642,336,306,5989,2023,3966,5804,2020,3784,4416,2287,2129,6272,3035,3237,1077,623,454,5345,2738,2607,1867,847,1020,5.36,5.71,5.06,13343,10408,2935,14596,2681,11915,12210,9387,2823,1133,1021,112,17954,22313,931,345,16,20840,9615,16219,2185,36892,2477,5,272,8165,6511,1654,40354,34022,6332,10330,8239,10256,8165,8238,1175,916,40354,4.94,1.62,7083,1049,3978,4150,621,2489,5011,7628,489,4839,3292,7065,4666,3444,3330,902,5456,6366,2963,1627,2541,313,918,2994,113
13,Hidalgo,002,Acaxochitlán,0001,Total de la localidad urbana,0000,000,4026,1939,2087,248,133,115,3768,1801,1967,3599,1708,1891,2958,1369,1589,2731,1245,1486,2496,1118,1378,268,143,125,542,289,253,581,312,269,227,124,103,235,127,108,524,245,279,1148,324,136,188,92.91,1285,2501,230,2.39,3552,1721,1831,443,199,244,3434,1637,1797,123,52,71,314,146,168,*,0,*,271,131,140,310,*,268,873,146,63,47,11,15,4,*,15,3810,133,70,63,13,6,7,16,12,4,145,79,66,103,54,49,18,12,6,285,89,196,297,95,202,331,147,184,547,256,291,130,84,46,672,343,329,672,286,386,7.74,7.92,7.58,1614,1051,563,1330,311,1019,1560,1006,554,54,45,9,1876,2127,319,174,0,1615,1063,1624,261,3869,118,0,14,943,672,271,4017,3028,989,1134,946,1131,943,946,119,69,4017,4.26,1.30,881,61,444,496,128,235,575,919,20,914,27,932,930,12,886,33,717,869,612,424,381,144,270,559,72
13,Hidalgo,002,Acaxochitlán,0001,Total AGEB urbana,0125,000,1689,837,852,97,58,39,1588,778,810,1520,738,782,1231,584,647,1124,521,603,1016,461,555,112,66,46,245,128,117,265,148,117,107,63,44,108,60,48,208,102,106,478,131,58,73,98.24,561,1032,92,2.35,1447,724,723,238,111,127,1441,705,736,73,30,43,83,36,47,0,0,0,74,31,43,81,0,72,273,70,31,22,7,6,*,*,6,1616,49,26,23,3,*,*,5,4,*,71,38,33,49,31,18,11,7,4,101,23,78,104,28,76,133,66,67,216,100,116,58,38,20,285,147,138,288,122,166,7.98,8.12,7.85,681,427,254,549,156,393,667,415,252,14,12,*,730,953,184,72,0,693,445,653,129,1626,49,0,5,393,272,121,1686,1237,449,458,394,457,393,394,50,14,1686,4.29,1.23,371,22,176,215,48,91,252,378,13,380,12,387,392,*,366,8,299,369,260,190,170,68,130,250,35
13,Hidalgo,002,Acaxochitlán,0001,Acaxochitlán,0125,001,23,8,15,*,*,0,22,7,15,21,6,15,15,6,9,15,6,9,15,6,9,*,*,0,6,0,6,4,0,4,0,0,0,0,0,0,*,0,*,5,7,3,4,53.33,8,9,6,2.89,21,7,14,*,*,*,19,5,14,*,*,*,*,*,*,0,0,0,*,0,*,*,0,*,*,*,*,0,0,0,0,0,0,21,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,0,*,*,*,0,*,0,*,*,*,0,5,*,4,4,*,*,8,8.17,7.89,10,6,4,5,0,5,10,6,4,0,0,0,9,14,4,0,0,10,*,12,*,23,0,0,0,7,5,*,23,17,6,9,*,*,*,*,*,*,23,3.29,1.05,6,*,4,3,3,0,4,7,0,7,0,7,7,0,7,0,4,6,4,6,5,3,4,6,*
13,Hidalgo,002,Acaxochitlán,0001,Acaxochitlán,0125,002,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,002,Acaxochitlán,0001,Acaxochitlán,0125,003,65,32,33,*,*,0,63,30,33,63,30,33,52,24,28,48,23,25,44,22,22,*,0,*,10,6,4,12,7,5,4,*,3,4,*,3,6,4,*,19,4,*,*,96.97,17,47,*,2.25,59,30,29,6,*,4,58,26,32,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,4,*,3,*,*,0,0,0,0,0,0,0,0,0,0,4,*,*,7,3,4,*,*,0,17,8,9,15,8,7,9.42,9.17,9.64,30,20,10,22,4,18,30,20,10,0,0,0,27,38,14,3,0,21,18,28,6,65,0,0,0,13,8,5,65,38,27,16,*,*,*,*,*,*,65,5,1.41,12,*,6,7,3,*,9,13,0,11,*,13,13,0,11,0,13,13,10,8,6,4,5,8,*
13,Hidalgo,002,Acaxochitlán,0001,Acaxochitlán,0125,004,16,10,6,*,*,*,14,9,5,14,9,5,11,6,5,9,5,4,9,5,4,0,0,0,3,3,0,4,3,*,*,*,*,0,0,0,*,0,*,4,0,0,0,166.67,7,9,0,1.60,14,9,5,*,*,*,12,8,4,*,*,*,6,4,*,0,0,0,6,4,*,6,0,6,13,*,*,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,*,*,*,*,0,*,0,0,0,0,0,0,5,4,*,10.78,13.80,7,6,5,*,5,*,4,6,5,*,0,0,0,4,12,4,8,0,0,*,9,0,16,0,0,0,4,3,*,16,12,4,4,*,*,*,*,*,*,16,4,2,4,0,3,*,*,*,*,4,0,4,0,4,4,0,4,0,3,4,*,3,0,*,0,3,0
