"entidad","nom_ent","mun","nom_mun","loc","nom_loc","ageb","mza","pobtot","pobmas","pobfem","p_0a2","p_0a2_m","p_0a2_f","p_3ymas","p_3ymas_m","p_3ymas_f","p_5ymas","p_5ymas_m","p_5ymas_f","p_12ymas","p_12ymas_m","p_12ymas_f","p_15ymas","p_15ymas_m","p_15ymas_f","p_18ymas","p_18ymas_m","p_18ymas_f","p_3a5","p_3a5_m","p_3a5_f","p_6a11","p_6a11_m","p_6a11_f","p_8a14","p_8a14_m","p_8a14_f","p_12a14","p_12a14_m","p_12a14_f","p_15a17","p_15a17_m","p_15a17_f","p_18a24","p_18a24_m","p_18a24_f","p_15a49_f","p_60ymas","p_60ymas_m","p_60ymas_f","rel_h_m","pob0_14","pob15_64","pob65_mas","prom_hnv","pnacent","pnacent_m","pnacent_f","pnacoe","pnacoe_m","pnacoe_f","pres2005","pres2005_m","pres2005_f","presoe05","presoe05_m","presoe05_f","p3ym_hli","p3ym_hli_m","p3ym_hli_f","p3hlinhe","p3hlinhe_m","p3hlinhe_f","p3hli_he","p3hli_he_m","p3hli_he_f","p5_hli","p5_hli_nhe","p5_hli_he","phog_ind","pcon_lim","pclim_mot","pclim_vis","pclim_leng","pclim_aud","pclim_mot2","pclim_men","pclim_men2","psin_lim","p3a5_noa","p3a5_noa_m","p3a5_noa_f","p6a11_noa","p6a11_noam","p6a11_noaf","p12a14noa","p12a14noam","p12a14noaf","p15a17a","p15a17a_m","p15a17a_f","p18a24a","p18a24a_m","p18a24a_f","p8a14an","p8a14an_m","p8a14an_f","p15ym_an","p15ym_an_m","p15ym_an_f","p15ym_se","p15ym_se_m","p15ym_se_f","p15pri_in","p15pri_inm","p15pri_inf","p15pri_co","p15pri_com","p15pri_cof","p15sec_in","p15sec_inm","p15sec_inf","p15sec_co","p15sec_com","p15sec_cof","p18ym_pb","p18ym_pb_m","p18ym_pb_f","graproes","graproes_m","graproes_f","pea","pea_m","pea_f","pe_inac","pe_inac_m","pe_inac_f","pocupada","pocupada_m","pocupada_f","pdesocup","pdesocup_m","pdesocup_f","psinder","pder_ss","pder_imss","pder_iste","pder_istee","pder_segp","p12ym_solt","p12ym_casa","p12ym_sepa","pcatolica","pncatolica","potras_rel","psin_relig","tothog","hogjef_m","hogjef_f","pobhog","phogjef_m","phogjef_f","vivtot","tvivhab","tvivpar","vivpar_hab","tvivparhab","vivpar_des","vivpar_ut","ocupvivpar","prom_ocup","pro_ocup_c","vph_pisodt","vph_pisoti","vph_1dor","vph_2ymasd","vph_1cuart","vph_2cuart","vph_3ymasc","vph_c_elec","vph_s_elec","vph_aguadv","vph_aguafv","vph_excsa","vph_drenaj","vph_nodren","vph_c_serv","vph_snbien","vph_radio","vph_tv","vph_refri","vph_lavad","vph_autom","vph_pc","vph_telef","vph_cel","vph_inter"
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,008,78,40,38,0,0,0,78,40,38,75,40,35,56,30,26,50,27,23,45,24,21,5,*,3,17,8,9,22,10,12,6,3,3,5,3,*,9,6,3,18,4,*,*,105.26,28,47,3,2.76,64,35,29,14,5,9,66,36,30,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0,0,0,77,3,0,3,*,0,*,*,*,0,5,3,*,3,*,*,0,0,0,4,*,*,3,*,*,11,6,5,7,4,3,5,3,*,11,4,7,12,7,5,8.02,8.15,7.87,31,24,7,25,6,19,28,22,6,3,*,*,20,58,33,*,0,24,27,25,4,72,3,0,3,19,14,5,78,57,21,20,*,*,*,*,*,*,78,4.11,1.05,18,*,7,12,*,5,12,19,0,19,0,19,19,0,19,0,18,16,14,13,10,7,7,13,4
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,010,134,63,71,6,4,*,128,59,69,125,58,67,104,49,55,94,46,48,85,42,43,7,3,4,17,7,10,22,9,13,10,3,7,9,4,5,9,*,7,40,8,4,4,88.73,40,91,3,1.48,55,22,33,70,36,34,89,38,51,34,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,132,*,*,*,0,0,0,0,0,0,8,3,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,*,3,*,*,*,7,*,5,75,38,37,14.04,14.96,13.15,52,40,12,52,9,43,52,40,12,0,0,0,32,102,66,7,7,*,33,65,6,113,11,0,10,40,33,7,134,113,21,51,*,*,*,*,*,*,134,3.35,0.55,39,*,6,34,0,0,40,40,0,40,0,40,40,0,40,0,36,40,40,38,38,31,34,40,28
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0229,019,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
01,Aguascalientes,001,Aguascalientes,0001,Total AGEB urbana,0233,000,1536,744,792,102,49,53,1427,692,735,1373,669,704,1151,543,608,1073,509,564,989,471,518,88,43,45,188,106,82,196,99,97,78,34,44,84,38,46,181,88,93,434,118,54,64,93.94,456,1005,68,2.20,1064,511,553,435,214,221,1206,585,621,142,68,74,*,*,0,0,0,0,0,0,0,*,0,0,5,63,43,16,3,6,9,*,5,1464,43,20,23,6,5,*,13,5,8,48,17,31,64,33,31,*,*,0,37,18,19,42,22,20,123,60,63,164,85,79,52,32,20,149,61,88,517,243,274,10.41,10.33,10.47,669,412,257,480,130,350,627,378,249,42,34,8,410,1117,628,114,*,297,437,620,94,1457,44,0,27,421,289,132,1530,1123,407,523,423,521,421,423,71,29,1530,3.63,0.78,413,7,90,331,8,22,391,420,*,419,*,419,417,4,417,0,393,409,382,329,277,223,249,338,185
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0233,001,194,95,99,13,5,8,181,90,91,175,88,87,155,77,78,146,74,72,131,66,65,8,4,4,18,9,9,22,10,12,9,3,6,15,8,7,23,13,10,45,27,15,12,95.96,48,129,17,3.61,165,78,87,29,17,12,170,83,87,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,4,*,3,5,*,*,173,7,3,4,*,*,0,5,*,4,*,*,0,*,0,*,0,0,0,13,5,8,15,7,8,32,15,17,37,20,17,11,9,*,37,16,21,13,6,7,6.29,6.33,6.25,77,55,22,77,21,56,65,44,21,12,11,*,74,120,62,*,*,54,59,84,12,186,8,0,0,44,33,11,194,148,46,47,*,*,*,*,*,*,194,4.41,1.10,43,*,10,34,0,*,42,44,0,44,0,44,44,0,44,0,41,41,34,29,15,3,14,27,*
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0233,003,9,6,3,0,0,0,9,6,3,8,5,3,7,5,*,7,5,*,7,5,*,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,*,0,200,*,7,0,5,5,3,*,4,3,*,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,0,0,0,0,*,*,0,*,*,*,8.71,8.20,10,6,5,*,*,0,*,6,5,*,0,0,0,*,7,0,0,0,7,*,4,*,9,0,0,0,4,3,*,9,8,*,4,*,*,*,*,*,*,9,2.25,1.13,*,*,3,*,*,*,*,4,0,4,0,4,4,0,4,0,3,3,3,0,*,*,*,*,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,0233,005,246,119,127,16,5,11,227,112,115,218,110,108,174,88,86,159,82,77,139,70,69,16,6,10,37,18,19,35,16,19,15,6,9,20,12,8,22,10,12,59,15,8,7,93.70,84,148,11,2.74,216,102,114,27,15,12,217,110,107,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,*,*,*,*,0,*,228,8,3,5,0,0,0,4,*,*,8,3,5,*,*,0,*,*,0,12,8,4,13,9,4,37,21,16,49,28,21,14,6,8,32,11,21,11,6,5,6.09,5.59,6.61,100,65,35,73,23,50,93,58,35,7,7,0,54,189,96,4,0,89,67,92,15,241,0,0,*,53,32,21,243,146,97,61,*,*,*,*,*,*,243,4.58,1.25,52,*,14,39,*,8,43,53,0,53,0,53,52,*,52,0,46,50,42,34,14,*,15,34,*
